OBJECTID,CASE_1,CASE_2,CASE_3,SYMBOL,TIME_ZONE,latitude,longitude
"14",Y,Y,,"2",C,47.18842,-122.31482
"14",Y,Y,,"2",C,47.19006,-122.31657
"14",Y,Y,,"2",C,47.19006,-122.31581
"14",Y,Y,,"2",C,47.19006,-122.31632
"14",Y,Y,,"2",C,47.19006,-122.31606
"14",Y,Y,,"2",C,47.18966,-122.31656
"14",Y,Y,,"2",C,47.18977,-122.31605
"14",Y,Y,,"2",C,47.18956,-122.31605
"14",Y,Y,,"2",C,47.18936,-122.31617
"14",Y,Y,,"2",C,47.18917,-122.31617
"14",Y,Y,,"2",C,47.18898,-122.31617
"14",Y,Y,,"2",C,47.1888,-122.3159
"14",Y,Y,,"2",C,47.1888,-122.3164
"14",Y,Y,,"2",C,47.18849,-122.31621
"14",Y,Y,,"2",C,47.18861,-122.31587
"14",Y,Y,,"2",C,47.1884,-122.31586
"14",Y,Y,,"2",C,47.1885,-122.31651
"14",Y,Y,,"2",C,47.188,-122.31357
"14",Y,Y,,"2",C,47.18797,-122.31387
"14",Y,Y,,"2",C,47.1879,-122.31408
"14",Y,Y,,"2",C,47.18777,-122.31364
"14",Y,Y,,"2",C,47.1879,-122.3143
"14",Y,Y,,"2",C,47.18807,-122.31518
"14",Y,Y,,"2",C,47.18791,-122.31518
"14",Y,Y,,"2",C,47.18775,-122.31517
"14",Y,Y,,"2",C,47.1879,-122.31481
"14",Y,Y,,"2",C,47.1879,-122.31454
"14",Y,Y,,"2",C,47.18756,-122.31488
"14",Y,Y,,"2",C,47.18735,-122.31488
"14",Y,Y,,"2",C,47.18735,-122.31386
"14",Y,Y,,"2",C,47.18756,-122.31387
"14",Y,Y,,"2",C,47.18686,-122.31359
"14",Y,Y,,"2",C,47.18715,-122.31362
"14",Y,Y,,"2",C,47.18702,-122.31412
"14",Y,Y,,"2",C,47.187,-122.31508
"14",Y,Y,,"2",C,47.18702,-122.31461
"14",Y,Y,,"2",C,47.18659,-122.31454
"14",Y,Y,,"2",C,47.18668,-122.31505
"14",Y,Y,,"2",C,47.18646,-122.31504
"14",Y,Y,,"2",C,47.18653,-122.31401
"14",Y,Y,,"2",C,47.18673,-122.31373
"14",Y,Y,,"2",C,47.18651,-122.31361
"14",Y,Y,,"2",C,47.18659,-122.31426
"14",Y,Y,,"2",C,47.1879,-122.31641
"14",Y,Y,,"2",C,47.18801,-122.31595
"14",Y,Y,,"2",C,47.1878,-122.31588
"14",Y,Y,,"2",C,47.18755,-122.31589
"14",Y,Y,,"2",C,47.18758,-122.31633
"14",Y,Y,,"2",C,47.18769,-122.31614
"14",Y,Y,,"2",C,47.18735,-122.31589
"14",Y,Y,,"2",C,47.18735,-122.31639
"14",Y,Y,,"2",C,47.18713,-122.31588
"14",Y,Y,,"2",C,47.18714,-122.31639
"14",Y,Y,,"2",C,47.18692,-122.31613
"14",Y,Y,,"2",C,47.18669,-122.31593
"14",Y,Y,,"2",C,47.18647,-122.31612
"14",Y,Y,,"2",C,47.18659,-122.31634
"14",Y,Y,,"2",C,47.18659,-122.31654
"14",Y,Y,,"2",C,47.18647,-122.31581
"14",Y,Y,,"2",C,47.18587,-122.31355
"14",Y,Y,,"2",C,47.18609,-122.31355
"14",Y,Y,,"2",C,47.18598,-122.31391
"14",Y,Y,,"2",C,47.18598,-122.31421
"14",Y,Y,,"2",C,47.18596,-122.31452
"14",Y,Y,,"2",C,47.18581,-122.31502
"14",Y,Y,,"2",C,47.18562,-122.31487
"14",Y,Y,,"2",C,47.18543,-122.3141
"14",Y,Y,,"2",C,47.18542,-122.31486
"14",Y,Y,,"2",C,47.18606,-122.31519
"14",Y,Y,,"2",C,47.18606,-122.31485
"14",Y,Y,,"2",C,47.18562,-122.31363
"14",Y,Y,,"2",C,47.18543,-122.3136
"14",Y,Y,,"2",C,47.18565,-122.3141
"14",Y,Y,,"2",C,47.1851,-122.31384
"14",Y,Y,,"2",C,47.18521,-122.31486
"14",Y,Y,,"2",C,47.185,-122.31486
"14",Y,Y,,"2",C,47.1848,-122.31511
"14",Y,Y,,"2",C,47.18478,-122.3146
"14",Y,Y,,"2",C,47.18456,-122.31459
"14",Y,Y,,"2",C,47.18454,-122.31511
"14",Y,Y,,"2",C,47.18467,-122.3151
"14",Y,Y,,"2",C,47.18455,-122.31384
"14",Y,Y,,"2",C,47.18477,-122.31409
"14",Y,Y,,"2",C,47.18474,-122.31361
"14",Y,Y,,"2",C,47.18439,-122.31383
"14",Y,Y,,"2",C,47.18426,-122.31383
"14",Y,Y,,"2",C,47.18409,-122.31383
"14",Y,Y,,"2",C,47.18423,-122.31486
"14",Y,Y,,"2",C,47.1838,-122.31404
"14",Y,Y,,"2",C,47.18386,-122.31356
"14",Y,Y,,"2",C,47.18367,-122.31356
"14",Y,Y,,"2",C,47.18399,-122.31343
"14",Y,Y,,"2",C,47.1839,-122.31515
"14",Y,Y,,"2",C,47.18377,-122.31468
"14",Y,Y,,"2",C,47.18363,-122.31515
"14",Y,Y,,"2",C,47.18322,-122.31397
"14",Y,Y,,"2",C,47.18344,-122.31394
"14",Y,Y,,"2",C,47.18334,-122.31347
"14",Y,Y,,"2",C,47.18334,-122.31514
"14",Y,Y,,"2",C,47.18334,-122.31476
"14",Y,Y,,"2",C,47.18334,-122.31447
"14",Y,Y,,"2",C,47.18606,-122.31582
"14",Y,Y,,"2",C,47.18598,-122.31648
"14",Y,Y,,"2",C,47.18605,-122.31618
"14",Y,Y,,"2",C,47.18584,-122.31596
"14",Y,Y,,"2",C,47.18532,-122.31612
"14",Y,Y,,"2",C,47.18439,-122.31612
"14",Y,Y,,"2",C,47.18472,-122.3161
"14",Y,Y,,"2",C,47.18413,-122.3159
"14",Y,Y,,"2",C,47.18388,-122.3159
"14",Y,Y,,"2",C,47.1841,-122.3164
"14",Y,Y,,"2",C,47.18388,-122.3164
"14",Y,Y,,"2",C,47.184,-122.31594
"14",Y,Y,,"2",C,47.18364,-122.31586
"14",Y,Y,,"2",C,47.18368,-122.31626
"14",Y,Y,,"2",C,47.18327,-122.31585
"14",Y,Y,,"2",C,47.18345,-122.31585
"14",Y,Y,,"2",C,47.18331,-122.31629
"14",Y,Y,,"2",C,47.18309,-122.3161
"14",Y,Y,,"2",C,47.18286,-122.31497
"14",Y,Y,,"2",C,47.18214,-122.31408
"14",Y,Y,,"2",C,47.1823,-122.31565
"14",Y,Y,,"2",C,47.18182,-122.31373
"14",Y,Y,,"2",C,47.18137,-122.31358
"14",Y,Y,,"2",C,47.18159,-122.31358
"14",Y,Y,,"2",C,47.18117,-122.31358
"14",Y,Y,,"2",C,47.181,-122.31353
"14",Y,Y,,"2",C,47.18082,-122.31358
"14",Y,Y,,"2",C,47.17994,-122.31354
"14",Y,Y,,"2",C,47.17927,-122.31493
"14",Y,Y,,"2",C,47.17961,-122.31531
"14",Y,Y,,"2",C,47.17977,-122.31353
"14",Y,Y,,"2",C,47.1796,-122.31353
"14",Y,Y,,"2",C,47.17877,-122.31491
"14",Y,Y,,"2",C,47.17781,-122.3149
"14",Y,Y,,"2",C,47.18291,-122.31192
"14",Y,Y,,"2",C,47.1828,-122.31268
"14",Y,Y,,"2",C,47.18249,-122.31268
"14",Y,Y,,"2",C,47.18227,-122.31268
"14",Y,Y,,"2",C,47.18207,-122.31268
"14",Y,Y,,"2",C,47.182,-122.31191
"14",Y,Y,,"2",C,47.18222,-122.31192
"14",Y,Y,,"2",C,47.1824,-122.31192
"14",Y,Y,,"2",C,47.18257,-122.31192
"14",Y,Y,,"2",C,47.18274,-122.31192
"14",Y,Y,,"2",C,47.18175,-122.31191
"14",Y,Y,,"2",C,47.18181,-122.31268
"14",Y,Y,,"2",C,47.18157,-122.31262
"14",Y,Y,,"2",C,47.18138,-122.31262
"14",Y,Y,,"2",C,47.18145,-122.31185
"14",Y,Y,,"2",C,47.18107,-122.31282
"14",Y,Y,,"2",C,47.18118,-122.31183
"14",Y,Y,,"2",C,47.18101,-122.31183
"14",Y,Y,,"2",C,47.18109,-122.31236
"14",Y,Y,,"2",C,47.18083,-122.31267
"14",Y,Y,,"2",C,47.18082,-122.31191
"14",Y,Y,,"2",C,47.18064,-122.3119
"14",Y,Y,,"2",C,47.18065,-122.31267
"14",Y,Y,,"2",C,47.18039,-122.31266
"14",Y,Y,,"2",C,47.18039,-122.3119
"14",Y,Y,,"2",C,47.18012,-122.31265
"14",Y,Y,,"2",C,47.17977,-122.3127
"14",Y,Y,,"2",C,47.17959,-122.31274
"14",Y,Y,,"2",C,47.17909,-122.31229
"14",Y,Y,,"2",C,47.17995,-122.31265
"14",Y,Y,,"2",C,47.18003,-122.31189
"14",Y,Y,,"2",C,47.17924,-122.31188
"14",Y,Y,,"2",C,47.17942,-122.31244
"14",Y,Y,,"2",C,47.17968,-122.31196
"14",Y,Y,,"2",C,47.17859,-122.31261
"14",Y,Y,,"2",C,47.17887,-122.31262
"14",Y,Y,,"2",C,47.17873,-122.31186
"14",Y,Y,,"2",C,47.17744,-122.31273
"14",Y,Y,,"2",C,47.17792,-122.31225
"14",Y,Y,,"2",C,47.17824,-122.31204
"14",Y,Y,,"2",C,47.1782,-122.31274
"14",Y,Y,,"2",C,47.17836,-122.31274
"14",Y,Y,,"2",C,47.17765,-122.31225
"38",Y,,,"1",C,47.17729,-122.3127
"38",Y,,,"1",C,47.17738,-122.31218
"38",Y,,,"1",C,47.1774,-122.31172
"14",Y,Y,,"2",C,47.18213,-122.3105
"14",Y,Y,,"2",C,47.1806,-122.30989
"14",Y,Y,,"2",C,47.18109,-122.31106
"14",Y,Y,,"2",C,47.18109,-122.31064
"14",Y,Y,,"2",C,47.18109,-122.31026
"14",Y,Y,,"2",C,47.18109,-122.30987
"38",Y,,,"1",C,47.17829,-122.31049
"14",Y,Y,,"2",C,47.18061,-122.31103
"14",Y,Y,,"2",C,47.18061,-122.31062
"14",Y,Y,,"2",C,47.18061,-122.31028
"14",Y,Y,,"2",C,47.18034,-122.31109
"14",Y,Y,,"2",C,47.17978,-122.31044
"38",Y,,,"1",C,47.17741,-122.31029
"38",Y,,,"1",C,47.17744,-122.30987
"14",Y,Y,,"2",C,47.18297,-122.30476
"14",Y,Y,,"2",C,47.18281,-122.30476
"14",Y,Y,,"2",C,47.18266,-122.30476
"14",Y,Y,,"2",C,47.18249,-122.30476
"14",Y,Y,,"2",C,47.18226,-122.30475
"14",Y,Y,,"2",C,47.18202,-122.30476
"14",Y,Y,,"2",C,47.18184,-122.30475
"14",Y,Y,,"2",C,47.18165,-122.30475
"14",Y,Y,,"2",C,47.18146,-122.30475
"14",Y,Y,,"2",C,47.18128,-122.30475
"14",Y,Y,,"2",C,47.18109,-122.30475
"14",Y,Y,,"2",C,47.18091,-122.30474
"14",Y,Y,,"2",C,47.1829,-122.30617
"14",Y,Y,,"2",C,47.18268,-122.30617
"14",Y,Y,,"2",C,47.18243,-122.30617
"14",Y,Y,,"2",C,47.18171,-122.30582
"14",Y,Y,,"2",C,47.18193,-122.30651
"14",Y,Y,,"2",C,47.1822,-122.30582
"14",Y,Y,,"2",C,47.18201,-122.30582
"14",Y,Y,,"2",C,47.1819,-122.30582
"14",Y,Y,,"2",C,47.18146,-122.30571
"14",Y,Y,,"2",C,47.18102,-122.30575
"14",Y,Y,,"2",C,47.18122,-122.30634
"14",Y,Y,,"2",C,47.18127,-122.30571
"14",Y,Y,,"2",C,47.18264,-122.30764
"14",Y,Y,,"2",C,47.18193,-122.30765
"14",Y,Y,,"2",C,47.18106,-122.30753
"14",Y,Y,,"2",C,47.18106,-122.30714
"14",Y,Y,,"2",C,47.18124,-122.30806
"14",Y,Y,,"2",C,47.18281,-122.30917
"14",Y,Y,,"2",C,47.18246,-122.30916
"14",Y,Y,,"2",C,47.1822,-122.30916
"14",Y,Y,,"2",C,47.18203,-122.30915
"14",Y,Y,,"2",C,47.18185,-122.30915
"14",Y,Y,,"2",C,47.18168,-122.30914
"14",Y,Y,,"2",C,47.1815,-122.30914
"14",Y,Y,,"2",C,47.18133,-122.30914
"14",Y,Y,,"2",C,47.18107,-122.30952
"14",Y,Y,,"2",C,47.18107,-122.30921
"14",Y,Y,,"2",C,47.18107,-122.30882
"14",Y,Y,,"2",C,47.18243,-122.27767
"14",Y,Y,,"2",C,47.18222,-122.27766
"14",Y,Y,,"2",C,47.18201,-122.27766
"14",Y,Y,,"2",C,47.18182,-122.27765
"14",Y,Y,,"2",C,47.18162,-122.27765
"14",Y,Y,,"2",C,47.18143,-122.27765
"14",Y,Y,,"2",C,47.18124,-122.27764
"14",Y,Y,,"2",C,47.18104,-122.27764
"14",Y,Y,,"2",C,47.18106,-122.27814
"14",Y,Y,,"2",C,47.18129,-122.27815
"14",Y,Y,,"2",C,47.18149,-122.27815
"14",Y,Y,,"2",C,47.18168,-122.27815
"14",Y,Y,,"2",C,47.18187,-122.27815
"14",Y,Y,,"2",C,47.18208,-122.27816
"14",Y,Y,,"2",C,47.18237,-122.27839
"14",Y,Y,,"2",C,47.18237,-122.27806
"14",Y,Y,,"2",C,47.18235,-122.279
"14",Y,Y,,"2",C,47.18209,-122.27891
"14",Y,Y,,"2",C,47.18188,-122.2789
"14",Y,Y,,"2",C,47.18169,-122.27889
"14",Y,Y,,"2",C,47.18149,-122.27889
"14",Y,Y,,"2",C,47.18129,-122.27889
"14",Y,Y,,"2",C,47.18106,-122.27889
"14",Y,Y,,"2",C,47.18534,-122.26722
"14",Y,Y,,"2",C,47.18535,-122.26758
"14",Y,Y,,"2",C,47.18535,-122.26794
"14",Y,Y,,"2",C,47.18538,-122.26832
"14",Y,Y,,"2",C,47.18489,-122.26721
"14",Y,Y,,"2",C,47.18489,-122.26758
"14",Y,Y,,"2",C,47.18489,-122.26794
"14",Y,Y,,"2",C,47.1846,-122.26804
"14",Y,Y,,"2",C,47.18489,-122.26832
"14",Y,Y,,"2",C,47.18503,-122.26863
"50",Y,,,"1",A,46.76472,-122.19273
"50",Y,,,"1",A,46.76483,-122.19273
"50",Y,,,"1",A,46.76495,-122.19272
"50",Y,,,"1",A,46.76511,-122.19272
"50",Y,,,"1",A,46.76532,-122.19272
"50",Y,,,"1",A,46.76554,-122.19271
"50",Y,,,"1",A,46.76581,-122.19271
"50",Y,,,"1",A,46.76484,-122.19326
"50",Y,,,"1",A,46.7648,-122.19347
"50",Y,,,"1",A,46.76507,-122.19336
"50",Y,,,"1",A,46.76523,-122.19336
"50",Y,,,"1",A,46.76545,-122.19335
"50",Y,,,"1",A,46.76572,-122.19335
"50",Y,,,"1",A,46.76594,-122.19334
"50",Y,,,"1",A,46.76509,-122.19373
"50",Y,,,"1",A,46.76537,-122.19384
"50",Y,,,"1",A,46.76564,-122.19385
"50",Y,,,"1",A,46.76591,-122.19384
"50",Y,,,"1",A,46.76582,-122.19428
"50",Y,,,"1",A,46.76645,-122.19477
"50",Y,,,"1",A,46.7664,-122.1944
"50",Y,,,"1",A,46.7667,-122.19438
"50",Y,,,"1",A,46.76638,-122.19368
"50",Y,,,"1",A,46.7667,-122.19374
"50",Y,,,"1",A,46.76632,-122.19326
"50",Y,,,"1",A,46.76664,-122.19334
"50",Y,,,"1",A,46.7663,-122.1927
"50",Y,,,"1",A,46.76662,-122.19269
"50",Y,,,"1",A,46.76436,-122.1927
"50",Y,,,"1",A,46.76436,-122.19295
"50",Y,,,"1",A,46.76438,-122.19328
"34",Y,Y,,"2",D,47.25695,-122.35713
"34",Y,Y,,"2",D,47.25591,-122.35715
"34",Y,Y,,"2",D,47.25564,-122.35703
"34",Y,Y,,"2",D,47.25524,-122.35682
"34",Y,Y,,"2",D,47.25501,-122.35736
"34",Y,Y,,"2",D,47.25539,-122.35752
"34",Y,Y,,"2",D,47.25451,-122.35726
"34",Y,Y,,"2",D,47.25398,-122.35725
"39",Y,Y,,"2",B,47.09911,-122.1994
"39",Y,Y,,"2",B,47.09911,-122.19917
"39",Y,Y,,"2",B,47.09911,-122.19884
"39",Y,Y,,"2",B,47.09912,-122.19844
"39",Y,Y,,"2",B,47.09859,-122.19853
"39",Y,Y,,"2",B,47.09862,-122.19937
"39",Y,Y,,"2",B,47.09859,-122.1991
"39",Y,Y,,"2",B,47.09859,-122.19886
"39",Y,Y,,"2",B,47.0986,-122.19817
"39",Y,Y,,"2",B,47.0986,-122.19787
"39",Y,Y,,"2",B,47.0986,-122.1976
"39",Y,Y,,"2",B,47.09861,-122.19736
"39",Y,Y,,"2",B,47.09861,-122.19706
"39",Y,Y,,"2",B,47.09818,-122.19906
"39",Y,Y,,"2",B,47.09809,-122.19935
"39",Y,Y,,"2",B,47.09833,-122.19934
"39",Y,Y,,"2",B,47.09819,-122.19874
"39",Y,Y,,"2",B,47.09819,-122.19844
"39",Y,Y,,"2",B,47.09819,-122.19814
"39",Y,Y,,"2",B,47.0982,-122.19778
"39",Y,Y,,"2",B,47.0982,-122.19742
"39",Y,Y,,"2",B,47.0982,-122.19706
"39",Y,Y,,"2",B,47.09776,-122.19927
"39",Y,Y,,"2",B,47.09764,-122.19927
"39",Y,Y,,"2",B,47.09751,-122.19927
"39",Y,Y,,"2",B,47.09764,-122.19891
"39",Y,Y,,"2",B,47.09764,-122.19856
"39",Y,Y,,"2",B,47.09765,-122.19813
"39",Y,Y,,"2",B,47.09765,-122.19786
"39",Y,Y,,"2",B,47.09765,-122.19756
"39",Y,Y,,"2",B,47.09765,-122.19723
"39",Y,Y,,"2",B,47.09766,-122.19699
"14",Y,Y,,"2",C,47.18598,-122.28921
"14",Y,Y,,"2",C,47.18576,-122.2892
"14",Y,Y,,"2",C,47.18562,-122.2892
"14",Y,Y,,"2",C,47.18549,-122.2892
"14",Y,Y,,"2",C,47.18535,-122.2892
"14",Y,Y,,"2",C,47.18521,-122.2892
"14",Y,Y,,"2",C,47.18507,-122.28919
"14",Y,Y,,"2",C,47.18494,-122.28919
"14",Y,Y,,"2",C,47.1848,-122.28919
"14",Y,Y,,"2",C,47.18459,-122.2893
"14",Y,Y,,"2",C,47.18459,-122.28908
"14",Y,Y,,"2",C,47.186,-122.28868
"14",Y,Y,,"2",C,47.18579,-122.28868
"14",Y,Y,,"2",C,47.18562,-122.28868
"14",Y,Y,,"2",C,47.18549,-122.28867
"14",Y,Y,,"2",C,47.18535,-122.28867
"14",Y,Y,,"2",C,47.18521,-122.28867
"14",Y,Y,,"2",C,47.18507,-122.28867
"14",Y,Y,,"2",C,47.18493,-122.28867
"14",Y,Y,,"2",C,47.1848,-122.28866
"14",Y,Y,,"2",C,47.18466,-122.28866
"14",Y,Y,,"2",C,47.18452,-122.28866
"14",Y,Y,,"2",C,47.1863,-122.28925
"14",Y,Y,,"2",C,47.2005,-122.24501
"14",Y,Y,,"2",C,47.20029,-122.24554
"14",Y,Y,,"2",C,47.19973,-122.24524
"14",Y,Y,,"2",C,47.19981,-122.2458
"14",Y,Y,,"2",C,47.19982,-122.24562
"14",Y,Y,,"2",C,47.19982,-122.24545
"14",Y,Y,,"2",C,47.19961,-122.24563
"14",Y,Y,,"2",C,47.19953,-122.24563
"14",Y,Y,,"2",C,47.1994,-122.24563
"14",Y,Y,,"2",C,47.19918,-122.24564
"14",Y,Y,,"2",C,47.19976,-122.24618
"14",Y,Y,,"2",C,47.19956,-122.2463
"14",Y,Y,,"2",C,47.1994,-122.24639
"14",Y,Y,,"2",C,47.19922,-122.24649
"14",Y,Y,,"2",C,47.19908,-122.24659
"14",Y,Y,,"2",C,47.20989,-122.21664
"14",Y,Y,,"2",C,47.20998,-122.21739
"14",Y,Y,,"2",C,47.20988,-122.21785
"14",Y,Y,,"2",C,47.20957,-122.21792
"14",Y,Y,,"2",C,47.20921,-122.21793
"14",Y,Y,,"2",C,47.20912,-122.21734
"14",Y,Y,,"2",C,47.2094,-122.21711
"14",Y,Y,,"2",C,47.20914,-122.21657
"14",Y,Y,,"2",C,47.20945,-122.21653
"14",Y,Y,,"2",C,47.20986,-122.21708
"14",Y,Y,,"2",C,47.18326,-122.31106
"14",Y,Y,,"2",C,47.18346,-122.31106
"14",Y,Y,,"2",C,47.18367,-122.31107
"14",Y,Y,,"2",C,47.18388,-122.31107
"14",Y,Y,,"2",C,47.18409,-122.31107
"14",Y,Y,,"2",C,47.1841,-122.31055
"14",Y,Y,,"2",C,47.1839,-122.31055
"14",Y,Y,,"2",C,47.18371,-122.31055
"14",Y,Y,,"2",C,47.18348,-122.31063
"14",Y,Y,,"2",C,47.18329,-122.31049
"14",Y,Y,,"2",C,47.18327,-122.31008
"14",Y,Y,,"2",C,47.18333,-122.30974
"14",Y,Y,,"2",C,47.18358,-122.30972
"14",Y,Y,,"2",C,47.1838,-122.30977
"14",Y,Y,,"2",C,47.18399,-122.30977
"14",Y,Y,,"2",C,47.19082,-122.29269
"14",Y,Y,,"2",C,47.19082,-122.29282
"14",Y,Y,,"2",C,47.19082,-122.29294
"14",Y,Y,,"2",C,47.19082,-122.29302
"14",Y,Y,,"2",C,47.19063,-122.29285
"14",Y,Y,,"2",C,47.19082,-122.29336
"14",Y,Y,,"2",C,47.19063,-122.29336
"14",Y,Y,,"2",C,47.19165,-122.28885
"14",Y,Y,,"2",C,47.1911,-122.28877
"14",Y,Y,,"2",C,47.19091,-122.28876
"14",Y,Y,,"2",C,47.19071,-122.28877
"14",Y,Y,,"2",C,47.19122,-122.28935
"14",Y,Y,,"2",C,47.19098,-122.28932
"14",Y,Y,,"2",C,47.1907,-122.28932
"14",Y,Y,,"2",C,47.19027,-122.28875
"14",Y,Y,,"2",C,47.19012,-122.28875
"14",Y,Y,,"2",C,47.19001,-122.28874
"14",Y,Y,,"2",C,47.1899,-122.28874
"14",Y,Y,,"2",C,47.18977,-122.28874
"14",Y,Y,,"2",C,47.1896,-122.28874
"14",Y,Y,,"2",C,47.18944,-122.28874
"14",Y,Y,,"2",C,47.18934,-122.28874
"14",Y,Y,,"2",C,47.18921,-122.28873
"14",Y,Y,,"2",C,47.1891,-122.28873
"14",Y,Y,,"2",C,47.18898,-122.28873
"14",Y,Y,,"2",C,47.1888,-122.28872
"14",Y,Y,,"2",C,47.19021,-122.28925
"14",Y,Y,,"2",C,47.18993,-122.28925
"14",Y,Y,,"2",C,47.19,-122.28932
"14",Y,Y,,"2",C,47.18985,-122.28925
"14",Y,Y,,"2",C,47.18972,-122.28925
"14",Y,Y,,"2",C,47.18955,-122.28925
"14",Y,Y,,"2",C,47.18939,-122.28924
"14",Y,Y,,"2",C,47.18922,-122.28924
"14",Y,Y,,"2",C,47.18906,-122.28924
"14",Y,Y,,"2",C,47.18893,-122.28924
"14",Y,Y,,"2",C,47.18882,-122.28923
"14",Y,Y,,"2",C,47.18855,-122.28872
"14",Y,Y,,"2",C,47.18837,-122.28871
"14",Y,Y,,"2",C,47.18848,-122.28906
"14",Y,Y,,"2",C,47.18862,-122.28929
"14",Y,Y,,"2",C,47.18845,-122.28934
"14",Y,Y,,"2",C,47.1902,-122.28986
"14",Y,Y,,"2",C,47.19022,-122.2901
"14",Y,Y,,"2",C,47.19017,-122.29028
"14",Y,Y,,"2",C,47.18987,-122.29003
"14",Y,Y,,"2",C,47.18963,-122.29004
"14",Y,Y,,"2",C,47.18947,-122.29004
"14",Y,Y,,"2",C,47.18934,-122.29004
"14",Y,Y,,"2",C,47.18922,-122.29004
"14",Y,Y,,"2",C,47.18904,-122.29003
"14",Y,Y,,"2",C,47.18886,-122.29001
"14",Y,Y,,"2",C,47.18865,-122.28986
"14",Y,Y,,"2",C,47.18847,-122.28986
"14",Y,Y,,"2",C,47.18857,-122.29012
"14",Y,Y,,"2",C,47.18858,-122.29037
"14",Y,Y,,"2",C,47.1886,-122.29062
"14",Y,Y,,"2",C,47.18861,-122.29082
"14",Y,Y,,"2",C,47.18862,-122.29103
"14",Y,Y,,"2",C,47.19025,-122.29098
"14",Y,Y,,"2",C,47.19005,-122.29098
"14",Y,Y,,"2",C,47.19017,-122.29065
"14",Y,Y,,"2",C,47.1899,-122.29083
"14",Y,Y,,"2",C,47.18973,-122.29083
"14",Y,Y,,"2",C,47.18955,-122.29082
"14",Y,Y,,"2",C,47.18941,-122.29082
"14",Y,Y,,"2",C,47.18929,-122.29082
"14",Y,Y,,"2",C,47.18914,-122.29082
"14",Y,Y,,"2",C,47.18894,-122.29063
"14",Y,Y,,"2",C,47.18895,-122.29096
"14",Y,Y,,"2",C,47.18989,-122.29164
"14",Y,Y,,"2",C,47.18973,-122.29165
"14",Y,Y,,"2",C,47.18956,-122.29162
"14",Y,Y,,"2",C,47.18944,-122.29162
"14",Y,Y,,"2",C,47.18931,-122.29162
"14",Y,Y,,"2",C,47.18916,-122.29161
"14",Y,Y,,"2",C,47.18899,-122.29161
"14",Y,Y,,"2",C,47.18865,-122.2915
"14",Y,Y,,"2",C,47.18867,-122.29172
"14",Y,Y,,"2",C,47.18868,-122.29194
"14",Y,Y,,"2",C,47.1887,-122.29221
"14",Y,Y,,"2",C,47.18985,-122.29212
"14",Y,Y,,"2",C,47.18957,-122.29214
"14",Y,Y,,"2",C,47.18936,-122.29214
"14",Y,Y,,"2",C,47.1892,-122.29214
"14",Y,Y,,"2",C,47.18907,-122.29213
"14",Y,Y,,"2",C,47.18897,-122.29212
"14",Y,Y,,"2",C,47.19018,-122.29167
"14",Y,Y,,"2",C,47.19018,-122.29215
"14",Y,Y,,"2",C,47.18976,-122.29284
"14",Y,Y,,"2",C,47.18948,-122.29284
"14",Y,Y,,"2",C,47.18931,-122.29284
"14",Y,Y,,"2",C,47.18907,-122.29283
"14",Y,Y,,"2",C,47.18875,-122.29276
"14",Y,Y,,"2",C,47.18876,-122.29299
"14",Y,Y,,"2",C,47.18878,-122.2933
"14",Y,Y,,"2",C,47.18989,-122.29333
"14",Y,Y,,"2",C,47.18979,-122.29333
"14",Y,Y,,"2",C,47.18972,-122.29331
"14",Y,Y,,"2",C,47.18961,-122.29331
"14",Y,Y,,"2",C,47.18948,-122.29333
"14",Y,Y,,"2",C,47.18927,-122.29332
"14",Y,Y,,"2",C,47.18905,-122.29331
"14",Y,Y,,"2",C,47.19016,-122.29309
"14",Y,Y,,"2",C,47.19019,-122.29412
"14",Y,Y,,"2",C,47.19015,-122.29457
"14",Y,Y,,"2",C,47.19015,-122.29489
"14",Y,Y,,"2",C,47.18987,-122.29522
"14",Y,Y,,"2",C,47.18987,-122.29553
"14",Y,Y,,"2",C,47.18965,-122.29536
"14",Y,Y,,"2",C,47.18944,-122.29535
"14",Y,Y,,"2",C,47.18922,-122.29535
"14",Y,Y,,"2",C,47.1888,-122.29529
"14",Y,Y,,"2",C,47.18899,-122.29529
"14",Y,Y,,"2",C,47.18892,-122.29567
"14",Y,Y,,"2",C,47.18894,-122.29589
"14",Y,Y,,"2",C,47.18895,-122.29611
"14",Y,Y,,"2",C,47.18974,-122.29598
"14",Y,Y,,"2",C,47.18943,-122.29598
"14",Y,Y,,"2",C,47.18923,-122.29597
"14",Y,Y,,"2",C,47.19018,-122.29563
"14",Y,Y,,"2",C,47.18996,-122.29718
"14",Y,Y,,"2",C,47.18978,-122.29669
"14",Y,Y,,"2",C,47.18897,-122.29673
"14",Y,Y,,"2",C,47.189,-122.29721
"14",Y,Y,,"2",C,47.18946,-122.29721
"14",Y,Y,,"2",C,47.1893,-122.2972
"14",Y,Y,,"2",C,47.18987,-122.29796
"14",Y,Y,,"2",C,47.1897,-122.29796
"14",Y,Y,,"2",C,47.18958,-122.29796
"14",Y,Y,,"2",C,47.18948,-122.29787
"14",Y,Y,,"2",C,47.18941,-122.29816
"14",Y,Y,,"2",C,47.18934,-122.29786
"14",Y,Y,,"2",C,47.18904,-122.29786
"14",Y,Y,,"2",C,47.18906,-122.29817
"14",Y,Y,,"2",C,47.18907,-122.29837
"14",Y,Y,,"2",C,47.18908,-122.29858
